ID,date_time,PlotID,SampleID,Location,Cohort1,Time,Plot,Rep,Stype,Svariety1,Bacteria,Weight,Wash_Vol,V1,CFU1,V2,CFU2,V3,CFU3,Enrich1,Presence1
2161,1/8/2019 17:00,SP-C2-S4,SP-C2-8-S4-R2,SP,2,8,4,2,Spinach,Old,EC,25.19,126.14,10,0,1,0,0.1,0,N,
2162,1/8/2019 17:00,SP-C2-S4,SP-C2-8-S4-R3,SP,2,8,4,3,Spinach,Old,EC,25.89,129.8,10,0,1,0,0.1,0,N,
2163,1/8/2019 17:00,SP-C2-S4,SP-C2-8-S4-R4,SP,2,8,4,4,Spinach,Old,EC,25.29,126.48,10,0,1,0,0.1,0,N,
2164,1/8/2019 17:00,SP-C2-S4,SP-C2-8-S4-R5,SP,2,8,4,5,Spinach,Old,EC,25.35,126.79,10,0,1,0,0.1,0,N,
2165,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R1,SP,2,24,1,1,Spinach,Old,EC,30.45,304.17,100,2,10,0,,,N,
2166,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R2,SP,2,24,1,2,Spinach,Old,EC,30.42,304.21,100,12,10,3,,,N,
2167,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R3,SP,2,24,1,3,Spinach,Old,EC,32.16,321.72,100,8,10,1,,,N,
2168,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R4,SP,2,24,1,4,Spinach,Old,EC,30.81,308.01,100,7,10,1,,,N,
2169,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R5,SP,2,24,1,5,Spinach,Old,EC,30.26,302.34,100,9,10,1,,,N,
2170,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R1,SP,2,24,2,1,Spinach,Old,EC,26.21,262.18,100,18,10,4,,,N,
2171,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R2,SP,2,24,2,2,Spinach,Old,EC,31.84,318.67,100,4,10,0,,,N,
2172,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R3,SP,2,24,2,3,Spinach,Old,EC,30.5,305.39,100,3,10,0,,,N,
2173,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R4,SP,2,24,2,4,Spinach,Old,EC,30.05,299.96,100,7,10,0,,,N,
2174,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R5,SP,2,24,2,5,Spinach,Old,EC,30.43,304.35,100,17,10,1,,,N,
2175,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R1,SP,2,24,3,1,Spinach,Old,EC,31.08,310.83,100,0,10,0,,,N,
2176,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R2,SP,2,24,3,2,Spinach,Old,EC,30.13,301.34,100,0,10,0,,,N,
2177,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R3,SP,2,24,3,3,Spinach,Old,EC,30.12,301.59,100,0,10,0,,,N,
2178,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R4,SP,2,24,3,4,Spinach,Old,EC,30.74,307.19,100,1,10,0,,,N,
2179,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R5,SP,2,24,3,5,Spinach,Old,EC,31.92,318.95,100,5,10,1,,,N,
2180,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R1,SP,2,24,4,1,Spinach,Old,EC,31.66,316.81,100,1,10,0,,,N,
2181,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R2,SP,2,24,4,2,Spinach,Old,EC,30.1,301.07,100,0,10,0,,,N,
2182,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R3,SP,2,24,4,3,Spinach,Old,EC,32.63,326.2,100,0,10,0,,,N,
2183,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R4,SP,2,24,4,4,Spinach,Old,EC,31.19,311.92,100,0,10,0,,,N,
2184,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R5,SP,2,24,4,5,Spinach,Old,EC,30.04,300.56,100,0,10,0,,,N,
2185,1/8/2019 9:00,SP-C2-S1,SP-C2-0-S1-R1,SP,2,0,1,1,Spinach,Old,Sal,24.92,99.01,1,52,0.1,15,0.01,2,N,
2186,1/8/2019 9:00,SP-C2-S1,SP-C2-0-S1-R2,SP,2,0,1,2,Spinach,Old,Sal,24.96,125.43,1,18,0.1,13,0.01,3,N,
2187,1/8/2019 9:00,SP-C2-S1,SP-C2-0-S1-R3,SP,2,0,1,3,Spinach,Old,Sal,25.02,125.03,1,16,0.1,9,0.01,1,N,
2188,1/8/2019 9:00,SP-C2-S1,SP-C2-0-S1-R4,SP,2,0,1,4,Spinach,Old,Sal,25.32,126.79,1,2,0.1,11,0.01,2,N,
2189,1/8/2019 9:00,SP-C2-S1,SP-C2-0-S1-R5,SP,2,0,1,5,Spinach,Old,Sal,22.67,113.36,1,8,0.1,22,0.01,2,N,
2190,1/8/2019 9:00,SP-C2-S2,SP-C2-0-S2-R1,SP,2,0,2,1,Spinach,Old,Sal,25.2,126.09,1,3,0.1,15,0.01,2,N,
2191,1/8/2019 9:00,SP-C2-S2,SP-C2-0-S2-R2,SP,2,0,2,2,Spinach,Old,Sal,25.11,125.46,1,10,0.1,13,0.01,2,N,
2192,1/8/2019 9:00,SP-C2-S2,SP-C2-0-S2-R3,SP,2,0,2,3,Spinach,Old,Sal,25.09,126.01,1,4,0.1,9,0.01,3,N,
2193,1/8/2019 9:00,SP-C2-S2,SP-C2-0-S2-R4,SP,2,0,2,4,Spinach,Old,Sal,24.63,123.36,1,11,0.1,11,0.01,3,N,
2194,1/8/2019 9:00,SP-C2-S2,SP-C2-0-S2-R5,SP,2,0,2,5,Spinach,Old,Sal,25.04,125.35,1,16,0.1,22,0.01,2,N,
2195,1/8/2019 9:00,SP-C2-S3,SP-C2-0-S3-R1,SP,2,0,3,1,Spinach,Old,Sal,25.19,126.4,1,6,0.1,3,0.01,0,N,
2196,1/8/2019 9:00,SP-C2-S3,SP-C2-0-S3-R2,SP,2,0,3,2,Spinach,Old,Sal,24.65,123.4,1,4,0.1,7,0.01,2,N,
2197,1/8/2019 9:00,SP-C2-S3,SP-C2-0-S3-R3,SP,2,0,3,3,Spinach,Old,Sal,24.57,122.99,1,1,0.1,4,0.01,2,N,
2198,1/8/2019 9:00,SP-C2-S3,SP-C2-0-S3-R4,SP,2,0,3,4,Spinach,Old,Sal,25.33,126.75,1,2,0.1,4,0.01,0,N,
2199,1/8/2019 9:00,SP-C2-S3,SP-C2-0-S3-R5,SP,2,0,3,5,Spinach,Old,Sal,19.85,99.14,1,1,0.1,11,0.01,0,N,
2200,1/8/2019 9:00,SP-C2-S4,SP-C2-0-S4-R1,SP,2,0,4,1,Spinach,Old,Sal,22.28,111.51,1,0,0.1,9,0.01,0,N,
2201,1/8/2019 9:00,SP-C2-S4,SP-C2-0-S4-R2,SP,2,0,4,2,Spinach,Old,Sal,24.96,127.26,1,1,0.1,10,0.01,0,N,
2202,1/8/2019 9:00,SP-C2-S4,SP-C2-0-S4-R3,SP,2,0,4,3,Spinach,Old,Sal,24.93,124.81,1,4,0.1,5,0.01,1,N,
2203,1/8/2019 9:00,SP-C2-S4,SP-C2-0-S4-R4,SP,2,0,4,4,Spinach,Old,Sal,24.7,123.39,1,2,0.1,12,0.01,0,N,
2204,1/8/2019 9:00,SP-C2-S4,SP-C2-0-S4-R5,SP,2,0,4,5,Spinach,Old,Sal,24.06,120.65,1,1,0.1,10,0.01,0,N,
2205,1/8/2019 13:00,SP-C2-S4,SP-C2-4-S4-R1,SP,2,4,1,1,Spinach,Old,Sal,15.35,77,1,12,0.1,3,0.01,0,N,
2206,1/8/2019 13:00,SP-C2-S1,SP-C2-4-S1-R2,SP,2,4,1,2,Spinach,Old,Sal,15.14,75.6,1,19,0.1,11,0.01,2,N,
2207,1/8/2019 13:00,SP-C2-S1,SP-C2-4-S1-R3,SP,2,4,1,3,Spinach,Old,Sal,15,75.06,1,3,0.1,2,0.01,0,N,
2208,1/8/2019 13:00,SP-C2-S1,SP-C2-4-S1-R4,SP,2,4,1,4,Spinach,Old,Sal,14.52,72.6,1,2,0.1,1,0.01,0,N,
2209,1/8/2019 13:00,SP-C2-S1,SP-C2-4-S1-R5,SP,2,4,1,5,Spinach,Old,Sal,15.02,75.42,1,5,0.1,3,0.01,0,N,
2210,1/8/2019 13:00,SP-C2-S2,SP-C2-4-S2-R1,SP,2,4,2,1,Spinach,Old,Sal,10.56,53.02,1,14,0.1,0,0.01,0,N,
2211,1/8/2019 13:00,SP-C2-S2,SP-C2-4-S2-R2,SP,2,4,2,2,Spinach,Old,Sal,7.22,36.04,1,2,0.1,0,0.01,0,N,
2212,1/8/2019 13:00,SP-C2-S2,SP-C2-4-S2-R3,SP,2,4,2,3,Spinach,Old,Sal,7.69,38.33,1,3,0.1,0,0.01,0,N,
2213,1/8/2019 13:00,SP-C2-S2,SP-C2-4-S2-R4,SP,2,4,2,4,Spinach,Old,Sal,7.51,37.37,1,1,0.1,0,0.01,0,N,
2214,1/8/2019 13:00,SP-C2-S2,SP-C2-4-S2-R5,SP,2,4,2,5,Spinach,Old,Sal,5.21,26.13,1,0,0.1,0,0.01,0,N,
2215,1/8/2019 13:00,SP-C2-S3,SP-C2-4-S3-R1,SP,2,4,3,1,Spinach,Old,Sal,12.7,63.27,1,0,0.1,0,0.01,0,N,
2216,1/8/2019 13:00,SP-C2-S3,SP-C2-4-S3-R2,SP,2,4,3,2,Spinach,Old,Sal,14.45,72.52,1,0,0.1,0,0.01,0,N,
2217,1/8/2019 13:00,SP-C2-S3,SP-C2-4-S3-R3,SP,2,4,3,3,Spinach,Old,Sal,11.78,59.18,1,0,0.1,0,0.01,0,N,
2218,1/8/2019 13:00,SP-C2-S3,SP-C2-4-S3-R4,SP,2,4,3,4,Spinach,Old,Sal,12.58,58.57,1,0,0.1,0,0.01,0,N,
2219,1/8/2019 13:00,SP-C2-S3,SP-C2-4-S3-R5,SP,2,4,3,5,Spinach,Old,Sal,14.73,73.79,1,0,0.1,0,0.01,0,N,
2220,1/8/2019 13:00,SP-C2-S4,SP-C2-4-S4-R1,SP,2,4,4,1,Spinach,Old,Sal,6.23,31.38,1,0,0.1,0,0.01,0,N,
2221,1/8/2019 13:00,SP-C2-S4,SP-C2-4-S4-R2,SP,2,4,4,2,Spinach,Old,Sal,5.7,27.19,1,0,0.1,0,0.01,0,N,
2222,1/8/2019 13:00,SP-C2-S4,SP-C2-4-S4-R3,SP,2,4,4,3,Spinach,Old,Sal,5.13,25.3,1,0,0.1,0,0.01,0,N,
2223,1/8/2019 13:00,SP-C2-S4,SP-C2-4-S4-R4,SP,2,4,4,4,Spinach,Old,Sal,3.26,16.33,1,0,0.1,0,0.01,0,N,
2224,1/8/2019 13:00,SP-C2-S4,SP-C2-4-S4-R5,SP,2,4,4,5,Spinach,Old,Sal,4.16,20.79,1,0,0.1,0,0.01,0,N,
2225,1/8/2019 17:00,SP-C2-S1,SP-C2-8-S1-R1,SP,2,8,1,1,Spinach,Old,Sal,25.24,126.25,10,5,1,0,0.1,0,N,
2226,1/8/2019 17:00,SP-C2-S1,SP-C2-8-S1-R2,SP,2,8,1,2,Spinach,Old,Sal,25.87,127.66,10,10,1,0,0.1,1,N,
2227,1/8/2019 17:00,SP-C2-S1,SP-C2-8-S1-R3,SP,2,8,1,3,Spinach,Old,Sal,21.76,108.76,10,51,1,1,0.1,1,N,
2228,1/8/2019 17:00,SP-C2-S1,SP-C2-8-S1-R4,SP,2,8,1,4,Spinach,Old,Sal,22.73,113.57,10,5,1,0,0.1,0,N,
2229,1/8/2019 17:00,SP-C2-S1,SP-C2-8-S1-R5,SP,2,8,1,5,Spinach,Old,Sal,25.14,125.65,10,10,1,0,0.1,0,N,
2230,1/8/2019 17:00,SP-C2-S2,SP-C2-8-S2-R1,SP,2,8,2,1,Spinach,Old,Sal,23.37,117.15,10,14,1,0,0.1,0,N,
2231,1/8/2019 17:00,SP-C2-S2,SP-C2-8-S2-R2,SP,2,8,2,2,Spinach,Old,Sal,20.52,102.66,10,11,1,0,0.1,0,N,
2232,1/8/2019 17:00,SP-C2-S2,SP-C2-8-S2-R3,SP,2,8,2,3,Spinach,Old,Sal,24.32,121.62,10,2,1,0,0.1,1,N,
2233,1/8/2019 17:00,SP-C2-S2,SP-C2-8-S2-R4,SP,2,8,2,4,Spinach,Old,Sal,23.46,117.52,10,7,1,0,0.1,1,N,
2234,1/8/2019 17:00,SP-C2-S2,SP-C2-8-S2-R5,SP,2,8,2,5,Spinach,Old,Sal,25.53,127.67,10,0,1,0,0.1,0,N,
2235,1/8/2019 17:00,SP-C2-S3,SP-C2-8-S3-R1,SP,2,8,3,1,Spinach,Old,Sal,16.71,86.02,10,0,1,0,0.1,0,N,
2236,1/8/2019 17:00,SP-C2-S3,SP-C2-8-S3-R2,SP,2,8,3,2,Spinach,Old,Sal,15.06,75.33,10,1,1,0,0.1,0,N,
2237,1/8/2019 17:00,SP-C2-S3,SP-C2-8-S3-R3,SP,2,8,3,3,Spinach,Old,Sal,17.73,88.98,10,0,1,0,0.1,0,N,
2238,1/8/2019 17:00,SP-C2-S3,SP-C2-8-S3-R4,SP,2,8,3,4,Spinach,Old,Sal,17.23,86.1,10,1,1,0,0.1,0,N,
2239,1/8/2019 17:00,SP-C2-S3,SP-C2-8-S3-R5,SP,2,8,3,5,Spinach,Old,Sal,20.15,101.03,10,0,1,0,0.1,0,N,
2240,1/8/2019 17:00,SP-C2-S4,SP-C2-8-S4-R1,SP,2,8,4,1,Spinach,Old,Sal,25.64,127.98,10,1,1,0,0.1,0,N,
2241,1/8/2019 17:00,SP-C2-S4,SP-C2-8-S4-R2,SP,2,8,4,2,Spinach,Old,Sal,25.19,126.14,10,0,1,0,0.1,0,N,
2242,1/8/2019 17:00,SP-C2-S4,SP-C2-8-S4-R3,SP,2,8,4,3,Spinach,Old,Sal,25.89,129.8,10,0,1,0,0.1,0,N,
2243,1/8/2019 17:00,SP-C2-S4,SP-C2-8-S4-R4,SP,2,8,4,4,Spinach,Old,Sal,25.29,126.48,10,0,1,0,0.1,0,N,
2244,1/8/2019 17:00,SP-C2-S4,SP-C2-8-S4-R5,SP,2,8,4,5,Spinach,Old,Sal,25.35,126.79,10,1,1,0,0.1,0,N,
2245,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R1,SP,2,24,1,1,Spinach,Old,Sal,30.45,304.17,100,Tierra,10,8,,,Y,P
2246,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R2,SP,2,24,1,2,Spinach,Old,Sal,30.42,304.21,100,10,10,2,,,Y,P
2247,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R3,SP,2,24,1,3,Spinach,Old,Sal,32.16,321.72,100,29,10,4,,,Y,P
2248,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R4,SP,2,24,1,4,Spinach,Old,Sal,30.81,308.01,100,10,10,1,,,Y,P
2249,1/9/2019 9:00,SP-C2-S1,SP-C2-24-S1-R5,SP,2,24,1,5,Spinach,Old,Sal,30.26,302.34,100,16,10,5,,,Y,P
2250,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R1,SP,2,24,2,1,Spinach,Old,Sal,26.21,262.18,100,68,10,6,,,Y,P
2251,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R2,SP,2,24,2,2,Spinach,Old,Sal,31.84,318.67,100,32,10,2,,,Y,P
2252,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R3,SP,2,24,2,3,Spinach,Old,Sal,30.5,305.39,100,6,10,1,,,Y,P
2253,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R4,SP,2,24,2,4,Spinach,Old,Sal,30.05,299.96,100,16,10,0,,,Y,P
2254,1/9/2019 9:00,SP-C2-S2,SP-C2-24-S2-R5,SP,2,24,2,5,Spinach,Old,Sal,30.43,304.35,100,15,10,0,,,Y,P
2255,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R1,SP,2,24,3,1,Spinach,Old,Sal,31.08,310.83,100,1,10,0,,,Y,P
2256,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R2,SP,2,24,3,2,Spinach,Old,Sal,30.13,301.34,100,2,10,0,,,Y,P
2257,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R3,SP,2,24,3,3,Spinach,Old,Sal,30.12,301.59,100,0,10,0,,,Y,P
2258,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R4,SP,2,24,3,4,Spinach,Old,Sal,30.74,307.19,100,1,10,0,,,Y,P
2259,1/9/2019 9:00,SP-C2-S3,SP-C2-24-S3-R5,SP,2,24,3,5,Spinach,Old,Sal,31.92,318.95,100,5,10,0,,,Y,P
2260,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R1,SP,2,24,4,1,Spinach,Old,Sal,31.66,316.81,100,0,10,0,,,Y,P
2261,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R2,SP,2,24,4,2,Spinach,Old,Sal,30.1,301.07,100,0,10,0,,,Y,P
2262,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R3,SP,2,24,4,3,Spinach,Old,Sal,32.63,326.2,100,0,10,0,,,Y,P
2263,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R4,SP,2,24,4,4,Spinach,Old,Sal,31.19,311.92,100,0,10,0,,,Y,P
2264,1/9/2019 9:00,SP-C2-S4,SP-C2-24-S4-R5,SP,2,24,4,5,Spinach,Old,Sal,30.04,300.56,100,0,10,0,,,Y,P
2265,11/12/2018 8:00,CA-C2-L1,CA-C2-0-L1-R1,CA,2,0,1,1,Lettuce,Old,EC,35,175,0.01,20,,,,,N,
2266,11/12/2018 8:00,CA-C2-L1,CA-C2-0-L1-R2,CA,2,0,1,2,Lettuce,Old,EC,35,175,0.01,35,,,,,N,
2267,11/12/2018 8:00,CA-C2-L1,CA-C2-0-L1-R3,CA,2,0,1,3,Lettuce,Old,EC,35,175,0.01,25,,,,,N,
2268,11/12/2018 8:00,CA-C2-L1,CA-C2-0-L1-R4,CA,2,0,1,4,Lettuce,Old,EC,35,175,0.01,15,,,,,N,
2269,11/12/2018 8:00,CA-C2-L1,CA-C2-0-L1-R5,CA,2,0,1,5,Lettuce,Old,EC,35,175,0.01,23,,,,,N,
2270,11/12/2018 8:00,CA-C2-L2,CA-C2-0-L2-R1,CA,2,0,2,1,Lettuce,Old,EC,35,175,0.01,31,,,,,N,
2271,11/12/2018 8:00,CA-C2-L2,CA-C2-0-L2-R2,CA,2,0,2,2,Lettuce,Old,EC,35,175,0.01,60,,,,,N,
2272,11/12/2018 8:00,CA-C2-L2,CA-C2-0-L2-R3,CA,2,0,2,3,Lettuce,Old,EC,35,175,0.01,17,,,,,N,
2273,11/12/2018 8:00,CA-C2-L2,CA-C2-0-L2-R4,CA,2,0,2,4,Lettuce,Old,EC,35,175,0.01,38,,,,,N,
2274,11/12/2018 8:00,CA-C2-L2,CA-C2-0-L2-R5,CA,2,0,2,5,Lettuce,Old,EC,35,175,0.01,39,,,,,N,
2275,11/12/2018 8:00,CA-C2-L3,CA-C2-0-L3-R1,CA,2,0,3,1,Lettuce,Old,EC,35,175,0.01,17,,,,,N,
2276,11/12/2018 8:00,CA-C2-L3,CA-C2-0-L3-R2,CA,2,0,3,2,Lettuce,Old,EC,35,175,0.01,23,,,,,N,
2277,11/12/2018 8:00,CA-C2-L3,CA-C2-0-L3-R3,CA,2,0,3,3,Lettuce,Old,EC,35,175,0.01,9,,,,,N,
2278,11/12/2018 8:00,CA-C2-L3,CA-C2-0-L3-R4,CA,2,0,3,4,Lettuce,Old,EC,35,175,0.01,27,,,,,N,
2279,11/12/2018 8:00,CA-C2-L3,CA-C2-0-L3-R5,CA,2,0,3,5,Lettuce,Old,EC,35,175,0.01,15,,,,,N,
2280,11/12/2018 8:00,CA-C2-L4,CA-C2-0-L4-R1,CA,2,0,4,1,Lettuce,Old,EC,35,175,0.01,21,,,,,N,
2281,11/12/2018 8:00,CA-C2-L4,CA-C2-0-L4-R2,CA,2,0,4,2,Lettuce,Old,EC,35,175,0.01,37,,,,,N,
2282,11/12/2018 8:00,CA-C2-L4,CA-C2-0-L4-R3,CA,2,0,4,3,Lettuce,Old,EC,35,175,0.01,31,,,,,N,
2283,11/12/2018 8:00,CA-C2-L4,CA-C2-0-L4-R4,CA,2,0,4,4,Lettuce,Old,EC,35,175,0.01,13,,,,,N,
2284,11/12/2018 8:00,CA-C2-L4,CA-C2-0-L4-R5,CA,2,0,4,5,Lettuce,Old,EC,35,175,0.01,39,,,,,N,
2285,11/12/2018 12:00,CA-C2-L1,CA-C2-4-L1-R1,CA,2,4,1,1,Lettuce,Old,EC,35,175,0.1,54,,,,,N,
2286,11/12/2018 12:00,CA-C2-L1,CA-C2-4-L1-R2,CA,2,4,1,2,Lettuce,Old,EC,35,175,0.1,75,,,,,N,
2287,11/12/2018 12:00,CA-C2-L1,CA-C2-4-L1-R3,CA,2,4,1,3,Lettuce,Old,EC,35,175,0.1,29,,,,,N,
2288,11/12/2018 12:00,CA-C2-L1,CA-C2-4-L1-R4,CA,2,4,1,4,Lettuce,Old,EC,35,175,0.1,62,,,,,N,
2289,11/12/2018 12:00,CA-C2-L1,CA-C2-4-L1-R5,CA,2,4,1,5,Lettuce,Old,EC,35,175,0.1,43,,,,,N,
2290,11/12/2018 12:00,CA-C2-L2,CA-C2-4-L2-R1,CA,2,4,2,1,Lettuce,Old,EC,35,175,0.1,70,,,,,N,
2291,11/12/2018 12:00,CA-C2-L2,CA-C2-4-L2-R2,CA,2,4,2,2,Lettuce,Old,EC,35,175,0.1,51,,,,,N,
2292,11/12/2018 12:00,CA-C2-L2,CA-C2-4-L2-R3,CA,2,4,2,3,Lettuce,Old,EC,35,175,0.1,52,,,,,N,
2293,11/12/2018 12:00,CA-C2-L2,CA-C2-4-L2-R4,CA,2,4,2,4,Lettuce,Old,EC,35,175,0.1,28,,,,,N,
2294,11/12/2018 12:00,CA-C2-L2,CA-C2-4-L2-R5,CA,2,4,2,5,Lettuce,Old,EC,35,175,0.1,45,,,,,N,
2295,11/12/2018 12:00,CA-C2-L3,CA-C2-4-L3-R1,CA,2,4,3,1,Lettuce,Old,EC,35,175,0.1,38,,,,,N,
2296,11/12/2018 12:00,CA-C2-L3,CA-C2-4-L3-R2,CA,2,4,3,2,Lettuce,Old,EC,35,175,0.1,45,,,,,N,
2297,11/12/2018 12:00,CA-C2-L3,CA-C2-4-L3-R3,CA,2,4,3,3,Lettuce,Old,EC,35,175,0.1,26,,,,,N,
2298,11/12/2018 12:00,CA-C2-L3,CA-C2-4-L3-R4,CA,2,4,3,4,Lettuce,Old,EC,35,175,0.1,57,,,,,N,
2299,11/12/2018 12:00,CA-C2-L3,CA-C2-4-L3-R5,CA,2,4,3,5,Lettuce,Old,EC,35,175,0.1,41,,,,,N,
2300,11/12/2018 12:00,CA-C2-L4,CA-C2-4-L4-R1,CA,2,4,4,1,Lettuce,Old,EC,35,175,0.1,27,,,,,N,
2301,11/12/2018 12:00,CA-C2-L4,CA-C2-4-L4-R2,CA,2,4,4,2,Lettuce,Old,EC,35,175,0.1,36,,,,,N,
2302,11/12/2018 12:00,CA-C2-L4,CA-C2-4-L4-R3,CA,2,4,4,3,Lettuce,Old,EC,35,175,0.1,19,,,,,N,
2303,11/12/2018 12:00,CA-C2-L4,CA-C2-4-L4-R4,CA,2,4,4,4,Lettuce,Old,EC,35,175,0.1,35,,,,,N,
2304,11/12/2018 12:00,CA-C2-L4,CA-C2-4-L4-R5,CA,2,4,4,5,Lettuce,Old,EC,35,175,0.1,41,,,,,N,
2305,11/12/2018 16:00,CA-C2-L1,CA-C2-8-L1-R1,CA,2,8,1,1,Lettuce,Old,EC,35,175,10,32,,,,,N,
2306,11/12/2018 16:00,CA-C2-L1,CA-C2-8-L1-R2,CA,2,8,1,2,Lettuce,Old,EC,35,175,10,68,,,,,N,
2307,11/12/2018 16:00,CA-C2-L1,CA-C2-8-L1-R3,CA,2,8,1,3,Lettuce,Old,EC,35,175,10,24,,,,,N,
2308,11/12/2018 16:00,CA-C2-L1,CA-C2-8-L1-R4,CA,2,8,1,4,Lettuce,Old,EC,35,175,10,68,,,,,N,
2309,11/12/2018 16:00,CA-C2-L1,CA-C2-8-L1-R5,CA,2,8,1,5,Lettuce,Old,EC,35,175,10,54,,,,,N,
2310,11/12/2018 16:00,CA-C2-L2,CA-C2-8-L2-R1,CA,2,8,2,1,Lettuce,Old,EC,35,175,10,12,,,,,N,
2311,11/12/2018 16:00,CA-C2-L2,CA-C2-8-L2-R2,CA,2,8,2,2,Lettuce,Old,EC,35,175,10,14,,,,,N,
2312,11/12/2018 16:00,CA-C2-L2,CA-C2-8-L2-R3,CA,2,8,2,3,Lettuce,Old,EC,35,175,10,26,,,,,N,
2313,11/12/2018 16:00,CA-C2-L2,CA-C2-8-L2-R4,CA,2,8,2,4,Lettuce,Old,EC,35,175,10,30,,,,,N,
2314,11/12/2018 16:00,CA-C2-L2,CA-C2-8-L2-R5,CA,2,8,2,5,Lettuce,Old,EC,35,175,10,10,,,,,N,
2315,11/12/2018 16:00,CA-C2-L3,CA-C2-8-L3-R1,CA,2,8,3,1,Lettuce,Old,EC,35,175,10,20,,,,,N,
2316,11/12/2018 16:00,CA-C2-L3,CA-C2-8-L3-R2,CA,2,8,3,2,Lettuce,Old,EC,35,175,10,20,,,,,N,
2317,11/12/2018 16:00,CA-C2-L3,CA-C2-8-L3-R3,CA,2,8,3,3,Lettuce,Old,EC,35,175,10,20,,,,,N,
2318,11/12/2018 16:00,CA-C2-L3,CA-C2-8-L3-R4,CA,2,8,3,4,Lettuce,Old,EC,35,175,10,10,,,,,N,
2319,11/12/2018 16:00,CA-C2-L3,CA-C2-8-L3-R5,CA,2,8,3,5,Lettuce,Old,EC,35,175,10,8,,,,,N,
2320,11/12/2018 16:00,CA-C2-L4,CA-C2-8-L4-R1,CA,2,8,4,1,Lettuce,Old,EC,35,175,10,10,,,,,N,
2321,11/12/2018 16:00,CA-C2-L4,CA-C2-8-L4-R2,CA,2,8,4,2,Lettuce,Old,EC,35,175,10,6,,,,,N,
2322,11/12/2018 16:00,CA-C2-L4,CA-C2-8-L4-R3,CA,2,8,4,3,Lettuce,Old,EC,35,175,10,18,,,,,N,
2323,11/12/2018 16:00,CA-C2-L4,CA-C2-8-L4-R4,CA,2,8,4,4,Lettuce,Old,EC,35,175,10,2,,,,,N,
2324,11/12/2018 16:00,CA-C2-L4,CA-C2-8-L4-R5,CA,2,8,4,5,Lettuce,Old,EC,35,175,10,18,,,,,N,
2325,11/13/2018 8:00,CA-C2-L1,CA-C2-24-L1-R1,CA,2,24,1,1,Lettuce,Old,EC,35,175,10,9,,,,,N,
2326,11/13/2018 8:00,CA-C2-L1,CA-C2-24-L1-R2,CA,2,24,1,2,Lettuce,Old,EC,35,175,10,7,,,,,N,
2327,11/13/2018 8:00,CA-C2-L1,CA-C2-24-L1-R3,CA,2,24,1,3,Lettuce,Old,EC,35,175,10,9,,,,,N,
2328,11/13/2018 8:00,CA-C2-L1,CA-C2-24-L1-R4,CA,2,24,1,4,Lettuce,Old,EC,35,175,10,10,,,,,N,
2329,11/13/2018 8:00,CA-C2-L1,CA-C2-24-L1-R5,CA,2,24,1,5,Lettuce,Old,EC,35,175,10,12,,,,,N,
2330,11/13/2018 8:00,CA-C2-L2,CA-C2-24-L2-R1,CA,2,24,2,1,Lettuce,Old,EC,35,175,10,17,,,,,N,
2331,11/13/2018 8:00,CA-C2-L2,CA-C2-24-L2-R2,CA,2,24,2,2,Lettuce,Old,EC,35,175,10,17,,,,,N,
